playerId,playerName,LA_RAPM,LA_RAPM_Rank,LA_RAPM__Def,LA_RAPM__Def_Rank,LA_RAPM__Off,LA_RAPM__Off_Rank,RA_EFG,RA_EFG_Rank,RA_EFG__Def,RA_EFG__Def_Rank,RA_EFG__Off,RA_EFG__Off_Rank,RA_FTR,RA_FTR_Rank,RA_FTR__Def,RA_FTR__Def_Rank,RA_FTR__Off,RA_FTR__Off_Rank,RA_ORBD,RA_ORBD_Rank,RA_ORBD__Def,RA_ORBD__Def_Rank,RA_ORBD__Off,RA_ORBD__Off_Rank,RA_TOV,RA_TOV_Rank,RA_TOV__Def,RA_TOV__Def_Rank,RA_TOV__Off,RA_TOV__Off_Rank,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,season,teamId,teamName,primaryKey,playerRole
202694,"Marcus Morris Sr.",-1.8,590,-1.2,592,-0.6,521,-0.26,434,-0.15,435,-0.11,389,-0.85,572,-0.71,585,-0.13,401,-0.36,423,-0.64,553,0.28,165,-0.72,586,-0.78,601,0.05,218,-1.2,538,-1.1,572,-0.1,322,"2021-22",1610612746,"LAC","202694_2021-22","No Role Available"
202699,"Tobias Harris",1.19,44,-0.08,370,1.27,17,-0.35,477,-0.02,309,-0.33,513,0.72,40,0.37,92,0.35,99,0.28,180,0.88,28,-0.6,507,0.23,146,-0.53,575,0.75,6,0.18,206,-0.15,389,0.33,164,"2021-22",1610612755,"PHI","202699_2021-22","No Role Available"
202704,"Reggie Jackson",0.12,217,0.66,58,-0.54,510,0.43,115,0.44,66,0.01,284,-0.26,459,0.6,45,-0.86,598,-1.18,559,0.08,233,-1.26,587,0.18,167,-0.21,476,0.4,56,0.19,202,0.72,87,-0.53,478,"2021-22",1610612746,"LAC","202704_2021-22","No Role Available"
202709,"Cory Joseph",-0.95,545,-0.27,458,-0.68,540,0.09,213,0.15,168,-0.05,341,-0.13,395,-0.21,452,0.08,220,-0.68,491,0.03,279,-0.7,531,0.17,172,-0.07,374,0.25,94,0.02,260,0.06,231,-0.05,303,"2021-22",1610612765,"DET","202709_2021-22","No Role Available"
202710,"Jimmy Butler",0.98,61,-0.15,408,1.13,33,0.31,147,0.19,146,0.12,176,1.01,15,-0.39,525,1.4,3,0.95,74,0.21,169,0.73,68,0.47,69,0.42,56,0.05,232,1.57,54,0.53,115,1.04,54,"2021-22",1610612748,"MIA","202710_2021-22","No Role Available"
203210,"JaMychal Green",-0.74,525,-0.32,479,-0.41,489,-0.15,382,0.08,216,-0.23,465,-0.99,584,-0.73,587,-0.26,466,-0.08,327,-0.04,332,-0.04,325,-0.06,348,0.18,139,-0.23,504,-0.82,502,-0.12,369,-0.7,519,"2021-22",1610612743,"DEN","203210_2021-22","No Role Available"
203457,"Nerlens Noel",-0.32,423,0.35,127,-0.67,536,-0.6,540,-0.45,545,-0.15,420,0.06,252,0.06,231,0.01,300,-1.03,537,-0.08,358,-0.95,568,0.33,103,0.45,48,-0.12,421,-0.63,470,-0.24,425,-0.39,438,"2021-22",1610612752,"NYK","203457_2021-22","No Role Available"
203458,"Alex Len",-0.24,396,0.02,285,-0.25,437,-0.31,462,0.21,138,-0.52,553,0.26,150,0.48,63,-0.22,449,-0.62,479,-0.3,462,-0.32,432,0.14,190,-0.02,322,0.16,136,-0.43,427,0.33,143,-0.76,530,"2021-22",1610612758,"SAC","203458_2021-22","No Role Available"
203463,"Ben McLemore",-1.98,597,-0.87,574,-1.11,586,-1.3,594,-0.66,583,-0.63,577,-1.68,605,-1.28,603,-0.4,518,-1.86,599,-0.86,582,-1,573,0.04,247,0.33,79,-0.29,537,-2.95,602,-1.35,586,-1.61,591,"2021-22",1610612757,"POR","203463_2021-22","No Role Available"
1629623,"Lindell Wigginton",-0.52,480,-0.59,532,0.07,217,-0.19,400,-0.26,486,0.07,209,0.25,154,-0.29,492,0.54,52,-0.43,439,-0.22,426,-0.21,415,-0.37,509,-0.29,512,-0.08,379,-0.51,448,-0.61,508,0.11,219,"2021-22",1610612749,"MIL","1629623_2021-22","No Role Available"
1629626,"Bol Bol",0.11,224,0.19,187,-0.09,349,-0.13,376,-0.09,391,-0.05,333,0.22,161,0.2,160,0.02,281,0.39,155,0.17,187,0.22,188,-0.02,314,0.12,167,-0.14,440,-0.08,316,0.09,221,-0.17,368,"2021-22",1610612743,"DEN","1629626_2021-22","No Role Available"
1629628,"RJ Barrett",-0.55,485,-0.59,531,0.04,233,-0.33,469,0.3,107,-0.63,578,0.23,160,-0.64,572,0.87,13,1.09,57,0.36,116,0.73,69,-0.58,571,-0.8,602,0.22,105,-0.72,486,-0.15,388,-0.56,489,"2021-22",1610612752,"NYK","1629628_2021-22","No Role Available"
1629629,"Cam Reddish",-2.61,604,-1.4,601,-1.21,593,-1.56,603,-0.37,524,-1.19,604,0.14,196,-0.08,367,0.22,146,0.5,138,0.18,182,0.32,152,-0.71,584,-0.51,572,-0.2,484,-2.82,600,-0.97,563,-1.85,602,"2021-22",1610612737,"ATL","1629629_2021-22","No Role Available"
1629633,"Jarrett Culver",-0.25,401,-0.38,491,0.13,192,-0.19,402,-0.07,379,-0.12,391,0.06,249,-0.09,377,0.15,179,0.33,169,-0.2,419,0.53,101,0.22,147,0.13,161,0.09,180,-0.12,328,0.15,195,-0.27,407,"2021-22",1610612763,"MEM","1629633_2021-22","No Role Available"
1629634,"Brandon Clarke",1.24,38,0.37,122,0.88,57,0.84,38,0.66,28,0.17,153,0.24,158,-0.66,577,0.9,11,0.6,120,0.22,165,0.38,132,0.3,112,0.01,273,0.29,77,1.48,59,0.65,99,0.83,81,"2021-22",1610612763,"MEM","1629634_2021-22","No Role Available"
1630531,"Jaden Springer",0.01,291,0.01,304,0.01,279,-0.04,313,0.01,289,-0.04,326,0.01,289,0.02,262,0.01,314,0.03,265,-0.05,334,0.08,250,0.01,293,-0.02,314,0.01,273,-0.06,308,-0.02,300,-0.04,293,"2021-22",1610612755,"PHI","1630531_2021-22","No Role Available"
1630532,"Franz Wagner",0.63,115,0.57,74,0.06,220,0.1,209,0.22,132,-0.12,393,0.12,208,-0.16,425,0.28,117,0.99,66,0.66,51,0.34,148,-0.14,406,-0.4,550,0.26,84,0.23,196,0.19,179,0.04,239,"2021-22",1610612753,"ORL","1630532_2021-22","No Role Available"
203082,"Terrence Ross",-2.81,605,-1.87,605,-0.94,571,-1.04,584,-0.49,554,-0.56,562,-0.62,546,-0.56,558,-0.07,354,-1.5,591,-1.02,594,-0.49,489,-0.98,600,-0.48,569,-0.49,583,-2.75,599,-1.49,593,-1.26,577,"2021-22",1610612753,"ORL","203082_2021-22","No Role Available"
203083,"Andre Drummond",0.11,220,0.19,189,-0.08,343,-0.02,297,-0.24,476,0.22,133,-0.85,573,-0.28,487,-0.57,571,1.64,25,0.02,283,1.62,12,0.16,182,0.42,58,-0.25,517,0.36,174,0.01,277,0.36,158,"2021-22",1610612755,"PHI","203083_2021-22","No Role Available"
203084,"Harrison Barnes",-0.6,501,-0.95,579,0.35,126,-0.95,579,-0.84,600,-0.11,386,1.85,4,1.06,4,0.78,20,-0.12,346,0.36,114,-0.48,485,-0.36,506,-0.53,576,0.17,130,-1.31,550,-1.48,592,0.17,199,"2021-22",1610612758,"SAC","203084_2021-22","No Role Available"
203468,"CJ McCollum",0.01,282,-1.15,591,1.16,29,-0.02,292,-0.44,542,0.42,74,-0.92,579,-0.31,503,-0.6,576,-0.3,408,-0.68,563,0.37,133,-0.27,481,-0.51,573,0.24,98,-0.37,409,-1.19,578,0.81,84,"2021-22",1610612757,"POR","203468_2021-22","No Role Available"
203469,"Cody Zeller",0.21,193,0.2,181,0.01,269,-0.19,401,-0.2,463,0.01,263,-0.43,504,0.11,194,-0.54,559,1.93,16,0.66,50,1.27,23,-0.08,366,0.02,264,-0.1,405,-0.05,296,-0.07,331,0.02,249,"2021-22",1610612757,"POR","203469_2021-22","No Role Available"
203496,"Robert Covington",0.91,69,1.21,8,-0.3,454,0.64,67,0.04,239,0.6,43,0.34,133,0.55,51,-0.21,446,-0.76,505,0.57,65,-1.33,593,0.74,23,0.62,23,0.13,164,1.49,58,0.83,73,0.66,104,"2021-22",1610612757,"POR","203496_2021-22","No Role Available"
203497,"Rudy Gobert",2.36,7,1.09,16,1.27,16,1.4,12,0.85,10,0.55,51,1.98,3,1.05,5,0.93,10,1.59,29,0.45,95,1.14,29,-0.88,591,-0.57,586,-0.31,544,2.64,11,1.5,14,1.15,47,"2021-22",1610612762,"UTA","203497_2021-22","No Role Available"
203506,"Victor Oladipo",-0.41,454,-0.05,345,-0.36,474,-0.13,370,-0.08,382,-0.05,337,-0.18,419,-0.07,360,-0.11,382,-0.56,466,0.22,163,-0.79,540,0.13,195,0.16,145,-0.03,333,-0.45,434,-0.07,333,-0.38,436,"2021-22",1610612748,"MIA","203506_2021-22","No Role Available"
1630162,"Anthony Edwards",0.59,120,0.01,312,0.6,91,0.06,228,-0.31,502,0.37,89,-0.51,526,-0.15,420,-0.35,505,0.26,184,-0.51,522,0.77,63,0.91,10,0.74,13,0.17,125,1.21,81,0.29,157,0.92,71,"2021-22",1610612750,"MIN","1630162_2021-22","No Role Available"
1630163,"LaMelo Ball",0.13,213,-0.3,470,0.42,115,0.32,141,-0.44,541,0.76,27,-0.66,550,-0.23,465,-0.42,526,-0.44,441,-0.67,561,0.23,184,0.55,50,0.52,35,0.02,259,0.38,170,-0.5,483,0.88,77,"2021-22",1610612766,"CHA","1630163_2021-22","No Role Available"
1630243,"Trevelin Queen",0.1,225,0.05,265,0.06,225,0.01,291,-0.1,402,0.09,197,-0.04,347,0.09,206,-0.13,402,0.54,133,0.19,180,0.35,138,-0.08,367,0.04,232,-0.13,424,0.04,250,-0.03,307,0.07,228,"2021-22",1610612745,"HOU","1630243_2021-22","No Role Available"
1630273,"Freddie Gillespie",0.37,153,0.49,89,-0.11,373,0.01,287,0.04,240,-0.05,338,-0.32,479,-0.14,409,-0.18,427,-0.38,427,-0.24,436,-0.13,376,0.17,171,0.18,137,0.01,297,-0.15,339,0.04,246,-0.19,378,"2021-22",1610612753,"ORL","1630273_2021-22","No Role Available"
1630602,"Chaundee Brown Jr.",-0.38,445,-0.18,421,-0.2,418,-0.25,429,0.01,306,-0.24,470,0.01,293,0.01,291,0.01,293,-0.05,308,0.02,293,-0.06,334,-0.04,328,-0.09,392,0.06,212,-0.28,380,0.03,257,-0.32,417,"2021-22",1610612747,"LAL","1630602_2021-22","No Role Available"
1630605,"JaQuori McLaughlin",-0.15,370,-0.12,395,-0.03,302,-0.02,294,-0.05,358,0.03,235,-0.16,411,-0.12,395,-0.04,332,-0.03,302,-0.12,384,0.08,242,-0.11,388,0.01,302,-0.1,407,-0.16,344,-0.13,371,-0.03,290,"2021-22",1610612742,"DAL","1630605_2021-22","No Role Available"
203507,"Giannis Antetokounmpo",2.19,8,0.93,24,1.25,18,1.5,8,0.47,58,1.02,10,2.09,2,0.37,93,1.72,2,0.57,127,1.29,5,-0.72,533,-0.56,565,-0.67,596,0.11,172,2.42,13,0.57,107,1.85,17,"2021-22",1610612749,"MIL","203507_2021-22","No Role Available"
203516,"James Ennis III",0.05,248,0.08,241,-0.03,304,0.01,281,-0.07,375,0.06,210,0.01,312,0.07,228,-0.08,361,-0.2,376,-0.09,367,-0.1,357,0.12,204,0.13,163,0.01,314,0.01,267,-0.05,317,0.06,231,"2021-22",1610612751,"BKN","203516_2021-22","No Role Available"
203918,"Rodney Hood",-0.54,482,-0.03,332,-0.51,503,-0.18,391,-0.15,432,-0.03,310,0.49,83,0.4,83,0.09,209,-1.61,596,-1.12,599,-0.48,484,0.17,174,0.31,87,-0.14,435,-0.2,359,-0.02,298,-0.18,372,"2021-22",1610612749,"MIL","203918_2021-22","No Role Available"
203920,"Khem Birch",0.02,269,-0.53,519,0.55,98,-0.8,566,-0.62,575,-0.18,441,0.04,263,0.01,288,0.04,259,3,2,0.93,21,2.06,5,0.2,156,0.14,155,0.06,206,-0.47,438,-0.67,517,0.19,196,"2021-22",1610612761,"TOR","203920_2021-22","No Role Available"
203926,"Doug McDermott",-0.45,465,-0.83,567,0.37,123,-0.04,308,-0.25,480,0.22,137,-0.11,379,0.64,41,-0.75,588,-0.08,322,-0.45,510,0.37,134,-0.62,575,-0.74,600,0.13,162,-0.76,493,-1.11,573,0.35,160,"2021-22",1610612759,"SAS","203926_2021-22","No Role Available"
203944,"Julius Randle",-1,549,-0.24,449,-0.76,552,-0.07,332,0.31,101,-0.38,535,0.18,176,-0.28,488,0.47,72,0.52,135,0.32,122,0.2,192,-0.77,588,-0.54,580,-0.23,501,-0.62,467,0.08,224,-0.69,517,"2021-22",1610612752,"NYK","203944_2021-22","No Role Available"
1630190,"Elijah Hughes",-1.9,592,-1.24,595,-0.67,537,-0.91,576,-0.56,564,-0.35,522,-0.99,586,-0.66,575,-0.33,493,-0.82,514,-0.45,511,-0.37,446,-0.56,564,-0.21,475,-0.35,555,-2.38,593,-1.47,591,-0.91,546,"2021-22",1610612762,"UTA","1630190_2021-22","No Role Available"
1630191,"Isaiah Stewart",-0.25,397,1.1,15,-1.35,598,-0.97,581,0.1,198,-1.08,603,0.01,307,0.68,35,-0.68,580,2.08,12,0.84,33,1.25,24,-0.31,492,-0.09,390,-0.22,494,-1.58,571,0.14,200,-1.71,595,"2021-22",1610612765,"DET","1630191_2021-22","No Role Available"
1630197,"Aleksej Pokusevski",0.3,172,0.9,28,-0.6,523,0.07,224,0.15,166,-0.08,366,0.36,127,0.85,15,-0.49,547,1.16,50,0.89,26,0.27,168,0.22,150,0.35,75,-0.13,430,0.5,152,0.93,60,-0.44,454,"2021-22",1610612760,"OKC","1630197_2021-22","No Role Available"
1630198,"Isaiah Joe",-0.03,305,0.14,218,-0.16,401,0.04,244,0.01,295,0.05,226,-0.72,560,-0.29,496,-0.42,528,-0.73,499,-0.62,548,-0.11,364,0.17,179,0.38,65,-0.21,490,-0.03,282,0.11,210,-0.14,348,"2021-22",1610612755,"PHI","1630198_2021-22","No Role Available"
1630199,"Cassius Stanley",-0.34,432,-0.24,448,-0.1,362,-0.11,356,0.14,169,-0.25,477,0.29,145,-0.25,472,0.54,53,-0.23,388,-0.27,452,0.04,270,0.09,216,0.22,123,-0.12,422,-0.06,302,0.17,186,-0.23,394,"2021-22",1610612765,"DET","1630199_2021-22","No Role Available"
1630787,"Cameron McGriff",0.28,177,-0.07,362,0.35,127,0.01,283,0.01,292,0.01,276,-0.11,382,-0.34,507,0.23,144,0.57,126,0.01,308,0.57,98,0.24,138,0.07,199,0.16,133,0.22,198,-0.05,318,0.27,178,"2021-22",1610612757,"POR","1630787_2021-22","No Role Available"
1630792,"Malcolm Hill",-0.27,407,-0.04,341,-0.23,425,-0.23,418,-0.19,459,-0.03,311,-0.06,355,0.05,240,-0.11,388,0.42,148,0.43,100,0.01,299,-0.13,396,-0.15,451,0.03,256,-0.38,411,-0.34,449,-0.04,295,"2021-22",1610612737,"ATL","1630792_2021-22","No Role Available"
1630231,"Kenyon Martin Jr.",-0.59,497,-1.35,597,0.77,68,-0.25,427,-0.79,597,0.53,55,0.39,117,-0.19,446,0.58,45,-0.41,437,-1,592,0.59,93,-0.13,398,0.28,99,-0.41,570,-0.89,509,-1.29,583,0.4,151,"2021-22",1610612745,"HOU","1630231_2021-22","No Role Available"
1630233,"Nathan Knight",0.39,151,0.31,137,0.08,215,0.36,134,0.4,75,-0.04,330,0.02,282,-0.04,333,0.07,230,0.9,80,0.41,105,0.5,103,-0.34,499,-0.13,426,-0.21,488,0.46,160,0.69,92,-0.23,392,"2021-22",1610612750,"MIN","1630233_2021-22","No Role Available"
1630235,"Trent Forrest",-0.05,323,-0.25,453,0.2,162,0.46,110,0.18,150,0.28,113,0.62,53,0.27,129,0.35,100,1.62,26,0.45,91,1.17,26,-0.91,595,-0.59,590,-0.33,548,0.77,118,0.21,172,0.57,121,"2021-22",1610612762,"UTA","1630235_2021-22","No Role Available"
1630237,"Anthony Lamb",-0.04,316,0.02,282,-0.06,330,0.01,264,0.04,242,-0.03,307,0.07,240,0.01,278,0.06,232,-0.04,304,0.05,262,-0.09,350,0.06,237,0.01,282,0.06,215,0.06,242,0.07,229,0.01,273,"2021-22",1610612759,"SAS","1630237_2021-22","No Role Available"
1630257,"Jon Teske",-0.03,306,-0.04,340,0.01,257,-0.03,300,-0.02,317,0.01,279,-0.03,330,0.04,251,-0.06,352,0.11,241,0.11,218,0.01,295,0.01,297,-0.03,331,0.02,260,-0.02,278,0.01,288,0.01,277,"2021-22",1610612763,"MEM","1630257_2021-22","No Role Available"
1630270,"Xavier Sneed",0.09,234,-0.08,373,0.16,173,-0.1,351,0.02,262,-0.12,396,-0.16,412,-0.02,308,-0.15,408,0.23,196,0.27,147,-0.04,327,0.18,168,0.02,256,0.16,137,-0.08,313,0.04,254,-0.11,338,"2021-22",1610612763,"MEM","1630270_2021-22","No Role Available"
1630612,"RJ Nembhard Jr.",0.01,298,0.01,290,-0.02,298,0.01,272,0.16,161,-0.15,422,-0.09,371,-0.11,387,0.02,279,-0.31,412,0.02,286,-0.33,436,0.01,286,-0.06,361,0.06,211,-0.04,286,0.26,163,-0.3,413,"2021-22",1610612739,"CLE","1630612_2021-22","No Role Available"
200794,"Paul Millsap",-0.56,488,-0.29,462,-0.27,442,-0.39,495,0.16,160,-0.55,559,-0.1,377,-0.57,563,0.47,70,0.84,86,-0.04,329,0.88,51,-0.14,415,-0.22,480,0.07,194,-0.6,464,-0.07,334,-0.53,480,"2021-22",1610612751,"BKN","200794_2021-22","No Role Available"
201142,"Kevin Durant",1.91,13,0.48,92,1.43,14,2.23,2,0.82,13,1.41,2,0.11,213,0.05,238,0.06,235,0.02,271,0.68,47,-0.66,521,-0.47,547,-0.27,506,-0.2,482,3.05,7,1.05,47,1.99,10,"2021-22",1610612751,"BKN","201142_2021-22","No Role Available"
201572,"Brook Lopez",0.44,143,0.44,100,0.01,258,-0.25,428,-0.11,408,-0.15,418,0.01,291,0.26,134,-0.25,463,0.81,93,0.54,71,0.27,170,-0.24,472,-0.29,515,0.05,219,-0.21,362,-0.09,343,-0.13,341,"2021-22",1610612749,"MIL","201572_2021-22","No Role Available"
201577,"Robin Lopez",-0.35,435,-0.02,321,-0.34,466,-0.35,479,0.16,162,-0.51,552,0.3,142,0.5,59,-0.21,445,0.24,192,-0.1,372,0.35,139,-0.14,413,-0.33,529,0.19,119,-0.39,413,0.16,189,-0.55,486,"2021-22",1610612753,"ORL","201577_2021-22","No Role Available"
201588,"George Hill",0.85,75,0.47,95,0.38,121,1.53,7,1.43,1,0.1,185,0.36,125,0.35,100,0.01,289,0.59,123,0.26,148,0.33,150,0.72,26,0.35,76,0.37,61,2.97,8,2.41,1,0.56,122,"2021-22",1610612749,"MIL","201588_2021-22","No Role Available"
201599,"DeAndre Jordan",-1.15,563,-0.22,436,-0.93,567,-0.23,420,0.08,208,-0.31,500,0.02,281,0.31,121,-0.29,479,0.77,97,0.2,176,0.58,94,-1.14,604,-0.5,571,-0.63,600,-1.17,533,0.01,283,-1.17,568,"2021-22",1610612747,"LAL","201599_2021-22","No Role Available"
203935,"Marcus Smart",1.76,15,0.67,56,1.08,40,1.2,18,0.52,53,0.68,33,0.26,151,-0.17,427,0.43,83,1.14,51,0.55,68,0.59,92,0.42,82,0.32,81,0.09,179,2.47,12,1,52,1.47,27,"2021-22",1610612738,"BOS","203935_2021-22","No Role Available"
203937,"Kyle Anderson",-0.54,483,-0.15,409,-0.39,485,-0.7,556,-0.32,505,-0.38,530,-0.29,468,-0.11,393,-0.17,424,0.38,157,0.29,137,0.1,233,0.64,35,0.55,29,0.09,184,-0.75,491,-0.02,295,-0.73,529,"2021-22",1610612763,"MEM","203937_2021-22","No Role Available"
203939,"Dwight Powell",0.22,188,-0.24,446,0.46,108,-0.63,546,-0.63,576,0.01,277,1.26,6,0.89,11,0.37,92,0.6,119,0.25,151,0.35,137,0.01,290,0.19,130,-0.2,475,-0.07,311,-0.39,460,0.32,168,"2021-22",1610612742,"DAL","203939_2021-22","No Role Available"
1630570,"Trendon Watford",-1.85,591,-0.77,563,-1.07,584,-1.34,599,-0.56,565,-0.78,592,-0.72,559,-0.68,582,-0.03,328,-0.2,378,0.17,186,-0.37,447,-0.34,500,-0.14,440,-0.2,485,-3.02,603,-1.5,594,-1.52,590,"2021-22",1610612757,"POR","1630570_2021-22","No Role Available"
1630572,"Sandro Mamukelashvili",-1.21,570,-0.62,537,-0.6,520,-1.04,583,-0.71,588,-0.33,507,0.06,253,0.35,103,-0.29,481,-0.39,430,-0.54,530,0.15,212,-0.22,463,0.01,276,-0.23,497,-1.9,582,-1.17,576,-0.73,526,"2021-22",1610612749,"MIL","1630572_2021-22","No Role Available"
1630573,"Sam Hauser",-0.06,326,0.04,270,-0.1,361,0.18,184,0.16,159,0.02,246,-0.2,435,0.11,198,-0.31,487,0.14,227,-0.03,323,0.17,206,-0.14,412,-0.13,428,0.01,315,0.04,248,0.05,239,0.01,272,"2021-22",1610612738,"BOS","1630573_2021-22","No Role Available"
1630575,"Scottie Lewis",0.01,276,-0.02,323,0.03,238,-0.03,304,-0.02,314,0.01,290,0.05,255,0.01,303,0.07,229,-0.15,361,-0.11,378,-0.04,330,0.07,227,0.07,208,0.01,290,-0.05,295,-0.04,312,0.01,271,"2021-22",1610612766,"CHA","1630575_2021-22","No Role Available"
203095,"Evan Fournier",-0.77,531,-0.55,522,-0.22,423,-0.14,380,-0.29,495,0.15,162,-0.07,364,0.25,138,-0.33,490,-0.43,440,-0.34,478,-0.09,354,0.27,127,-0.12,418,0.38,59,-0.27,377,-0.68,523,0.41,149,"2021-22",1610612752,"NYK","203095_2021-22","No Role Available"
203107,"Tomas Satoransky",-1.1,561,-0.23,443,-0.87,561,-0.51,519,-0.24,473,-0.27,487,0.46,91,0.39,86,0.07,225,-0.15,363,0.31,127,-0.46,479,-0.42,529,-0.12,415,-0.31,543,-1.25,547,-0.28,441,-0.96,552,"2021-22",1610612740,"NOP","203107_2021-22","No Role Available"
203488,"Mike Muscala",0.19,196,0.16,204,0.03,242,0.07,225,-0.03,331,0.09,192,-0.19,425,-0.39,526,0.21,149,-0.15,362,0.08,231,-0.23,418,0.32,109,0.14,157,0.18,124,0.47,159,0.15,197,0.32,169,"2021-22",1610612760,"OKC","203488_2021-22","No Role Available"
203490,"Otto Porter Jr.",1.56,25,1.16,10,0.39,119,0.75,53,0.52,51,0.23,130,-0.07,363,0.13,190,-0.2,437,0.53,134,0.31,124,0.22,187,0.58,44,0.5,40,0.09,183,1.7,42,1.25,28,0.45,142,"2021-22",1610612744,"GSW","203490_2021-22","No Role Available"
1630585,"Marcus Garrett",0.27,178,0.07,252,0.21,157,0.09,215,-0.02,324,0.12,178,0.15,189,0.11,193,0.04,266,-0.2,374,-0.27,449,0.08,249,0.35,97,0.09,193,0.26,89,0.35,177,-0.09,344,0.44,145,"2021-22",1610612748,"MIA","1630585_2021-22","No Role Available"
1630586,"Usman Garuba",0.68,112,-0.04,344,0.72,74,0.11,206,-0.1,404,0.22,134,-0.12,391,-0.3,497,0.17,166,0.16,218,0.29,134,-0.13,378,0.6,41,0.06,217,0.54,25,0.54,142,-0.09,345,0.63,108,"2021-22",1610612745,"HOU","1630586_2021-22","No Role Available"
1630587,"Isaiah Livers",-0.61,505,-0.79,565,0.18,168,0.04,242,-0.15,431,0.19,149,-0.17,417,-0.66,574,0.48,66,-0.94,531,-0.31,465,-0.63,516,0.35,94,-0.02,316,0.37,62,0.19,203,-0.51,486,0.7,100,"2021-22",1610612765,"DET","1630587_2021-22","No Role Available"
1630589,"Moses Wright",-0.12,357,-0.02,326,-0.09,355,-0.02,296,-0.04,341,0.02,254,0.01,316,-0.03,314,0.02,283,0.12,234,0.03,277,0.09,235,-0.15,418,-0.08,384,-0.07,373,-0.12,329,-0.09,351,-0.02,283,"2021-22",1610612746,"LAC","1630589_2021-22","No Role Available"
1630596,"Evan Mobley",0.84,76,1.15,11,-0.31,456,0.13,200,0.46,59,-0.34,515,0.85,25,0.31,116,0.54,50,-0.82,515,-0.57,537,-0.26,423,-0.04,333,0.1,188,-0.14,436,0.11,223,0.97,55,-0.86,540,"2021-22",1610612739,"CLE","1630596_2021-22","No Role Available"
1630598,"Aaron Wiggins",-1.25,572,-0.65,546,-0.6,522,-0.22,414,-0.13,424,-0.08,367,-0.57,539,-0.29,495,-0.28,476,-0.81,512,-0.19,412,-0.62,515,-0.39,516,-0.44,564,0.05,225,-1.31,551,-0.8,547,-0.51,474,"2021-22",1610612760,"OKC","1630598_2021-22","No Role Available"
203524,"Solomon Hill",-0.07,331,0.29,143,-0.37,475,0.4,123,0.38,81,0.01,260,0.22,162,0.14,183,0.08,217,0.84,87,0.84,31,0.01,290,-0.15,417,-0.09,387,-0.06,365,0.79,116,0.77,80,0.02,246,"2021-22",1610612737,"ATL","203524_2021-22","No Role Available"
203526,"Raul Neto",-0.44,463,-0.29,464,-0.15,389,-0.57,532,-0.54,563,-0.03,315,0.76,35,0.39,88,0.37,94,-0.35,422,0.29,136,-0.64,517,0.12,200,0.11,176,0.01,275,-0.51,450,-0.55,490,0.04,241,"2021-22",1610612764,"WAS","203526_2021-22","No Role Available"
203915,"Spencer Dinwiddie",-0.04,318,0.06,253,-0.1,363,0.16,194,0.58,36,-0.43,543,0.5,77,0.05,239,0.45,75,-0.52,457,0.18,184,-0.7,530,-0.36,507,-0.58,589,0.22,106,-0.04,289,0.24,165,-0.29,410,"2021-22",1610612764,"WAS","203915_2021-22","No Role Available"
203917,"Nik Stauskas",0.19,198,0.06,256,0.13,189,0.09,212,0.11,187,-0.02,295,0.12,205,0.09,214,0.04,262,0.15,224,0.12,214,0.03,277,0.1,213,0.02,252,0.07,196,0.22,199,0.22,169,0.01,258,"2021-22",1610612748,"MIA","203917_2021-22","No Role Available"
203924,"Jerami Grant",-0.41,456,0.6,70,-1.01,580,0.18,181,0.8,16,-0.62,574,0.07,237,-0.09,373,0.16,172,-0.61,477,-0.58,540,-0.03,318,0.2,155,0.07,203,0.13,158,0.03,255,1.13,39,-1.1,561,"2021-22",1610612765,"DET","203924_2021-22","No Role Available"
203925,"Joe Harris",-0.64,509,0.35,125,-0.99,578,0.29,152,0.28,113,0.01,267,-0.02,319,0.55,49,-0.57,567,-1.21,562,0.13,206,-1.34,594,-0.41,526,-0.05,353,-0.36,557,-0.28,378,0.6,104,-0.88,543,"2021-22",1610612751,"BKN","203925_2021-22","No Role Available"
203932,"Aaron Gordon",1.54,26,-0.56,525,2.1,2,1.13,20,-0.07,373,1.2,6,0.9,18,0.27,127,0.62,39,0.77,98,0.46,89,0.31,154,-0.55,561,-0.54,579,0.01,305,1.89,31,-0.15,386,2.04,7,"2021-22",1610612743,"DEN","203932_2021-22","No Role Available"
200752,"Rudy Gay",0.42,147,0.33,131,0.09,206,0.45,112,0.27,115,0.18,151,0.33,134,0.01,300,0.35,98,0.93,76,0.66,49,0.27,171,0.09,217,-0.19,465,0.28,80,1.42,62,0.67,94,0.75,94,"2021-22",1610612762,"UTA","200752_2021-22","No Role Available"
200765,"Rajon Rondo",-0.76,527,0.09,238,-0.85,559,-0.27,439,0.41,70,-0.69,582,-0.38,493,-0.41,530,0.02,277,-1.32,576,-0.46,513,-0.86,551,0.02,268,0.01,308,0.03,250,-1.28,549,0.33,142,-1.62,592,"2021-22",1610612747,"LAL","200765_2021-22","No Role Available"
201143,"Al Horford",2.75,3,1.98,1,0.77,66,0.77,47,0.52,52,0.25,121,0.44,99,1.17,2,-0.73,586,0.3,178,1.2,9,-0.9,557,0.27,125,-0.11,410,0.39,58,1.67,44,1.44,18,0.23,186,"2021-22",1610612738,"BOS","201143_2021-22","No Role Available"
